customer_no,survey_id_2,datesubmit_2,sample2_2,sample3_2,countmisq1_2,countmisq2_2,q1ar_2,q1br_2,q1cr_2,q1dr_2,q1er_2,q1fr_2,q1gr_2,q1hr_2,q1ir_2,q1jr_2,q1kr_2,q2ar_2,q2br_2,q2cr_2,q2dr_2,q2er_2,q2fr_2,q2gr_2,q2hr_2,q2ir_2,q2jr_2,q2kr_2,q2lr_2,q1sum_2,q2sum_2,q1opera_sum,q1musical_sum,q1recital_sum,q2opera_sum,q2musical_sum,q2recital_sum,age3,q1category,q1opera,q1musical,q1recital,q1program_sum,q2opera,q2musical,q2recital,q2program_sum,misq1r_2
299007,753,2/14/17,3,3,11,7, , , , , , , , , , , ,1,1,0,1,0,1,1,0,0,0,0,0, ,5, , , ,2,2,1,2, ,0,0,0, ,1,1,1,3,11
303237,138,2/4/17,3,3,7,12,1,1,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,3,1,0, , , ,3,2,1,1,0,2,0,0,0, ,0
305088,16,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,0,0, ,2, , , ,1,1,0,3, ,0,0,0, ,1,1,0,2,11
305131,498,2/6/17,3,3,11,7, , , , , , , , , , , ,1,0,1,1,0,1,0,1,0,0,0,0, ,5, , , ,2,2,1,2, ,0,0,0, ,1,1,1,3,11
306432,389,2/4/17,3,3,4,12,1,1,0,1,1,0,0,0,1,1,1, , , , , , , , , , , , ,7, ,2,2,1, , , ,3,5,1,1,1,5,0,0,0, ,0
307502,59,2/4/17,3,3,11,8, , , , , , , , , , , ,0,0,1,1,0,0,1,0,0,1,0,0, ,4, , , ,1,1,2,3, ,0,0,0, ,1,1,1,3,11
308381,444,2/5/17,3,3,11,7, , , , , , , , , , , ,1,0,1,1,0,0,1,0,1,0,0,0, ,5, , , ,2,1,2,2, ,0,0,0, ,1,1,1,3,11
310178,602,2/10/17,3,3,6,12,1,0,0,1,1,1,0,0,0,0,1, , , , , , , , , , , , ,5, ,1,2,1, , , ,2,5,1,1,1,4,0,0,0, ,0
310607,437,2/5/17,3,3,11,8, , , , , , , , , , , ,1,0,0,0,1,0,1,1,0,0,0,0, ,4, , , ,1,1,2,2, ,0,0,0, ,1,1,1,3,11
313166,143,2/4/17,3,3,7,12,1,1,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,3,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
315706,633,2/13/17,3,3,11,7, , , , , , , , , , , ,0,1,0,0,1,1,1,0,0,1,0,0, ,5, , , ,1,2,2, , ,0,0,0, ,1,1,1,3,11
319010,520,2/6/17,3,3,11,8, , , , , , , , , , , ,1,0,1,0,0,0,1,0,1,0,0,0, ,4, , , ,2,0,2,2, ,0,0,0, ,1,0,1,2,11
400107,513,2/6/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
401374,612,2/12/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,1,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
403092,751,2/14/17,3,3,6,12,1,1,1,0,0,0,0,1,0,1,0, , , , , , , , , , , , ,5, ,3,0,1, , , ,3,4,1,0,1,3,0,0,0, ,0
403528,414,2/5/17,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , ,3,5,1,1,1,5,0,0,0, ,0
407194,439,2/5/17,3,3,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
409129,639,2/13/17,3,3,9,12,0,0,1,0,0,0,0,1,0,0,0, , , , , , , , , , , , ,2, ,1,0,1, , , ,3,3,1,0,1,2,0,0,0, ,0
409581,794,2/15/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,2, ,0,0,0, ,1,0,1,2,11
410137,656,2/13/17,3,3,5,12,1,0,1,1,0,0,0,0,1,1,1, , , , , , , , , , , , ,6, ,2,1,1, , , ,2,5,1,1,1,5,0,0,0, ,0
412133,476,2/9/17,3,3,11,6, , , , , , , , , , , ,1,0,0,1,1,1,1,1,0,0,0,0, ,6, , , ,1,3,2,1, ,0,0,0, ,1,1,1,3,11
412676,265,2/4/17,3,3,8,12,1,1,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , ,3,2,1,1,0,2,0,0,0, ,0
415791,47,2/4/17,3,3,11,6, , , , , , , , , , , ,1,1,1,0,0,0,0,1,1,1,0,0, ,6, , , ,3,0,3,3, ,0,0,0, ,1,0,1,2,11
416905,564,2/7/17,3,3,9,12,0,0,0,0,0,0,1,1,0,0,0, , , , , , , , , , , , ,2, ,0,0,2, , , ,2,3,0,0,1,1,0,0,0, ,0
417007,112,2/4/17,3,3,9,12,1,0,0,0,0,0,0,0,0,1,0, , , , , , , , , , , , ,2, ,1,0,0, , , ,2,4,1,0,0,2,0,0,0, ,0
417658,678,2/13/17,3,3,8,12,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,2,0,0, , , ,3,5,1,0,0,2,0,0,0, ,0
420097,485,2/6/17,3,3,6,12,1,0,0,0,1,1,0,1,0,0,1, , , , , , , , , , , , ,5, ,1,1,2, , , ,3,5,1,1,1,4,0,0,0, ,0
422445,149,2/4/17,3,3,11,8, , , , , , , , , , , ,0,1,1,0,0,0,1,0,0,0,0,1, ,4, , , ,2,0,1,1, ,0,0,0, ,1,0,1,3,11
422870,119,2/4/17,3,3,2,12,1,1,1,0,1,1,0,1,1,1,1, , , , , , , , , , , , ,9, ,3,1,3, , , ,1,5,1,1,1,5,0,0,0, ,0
423559,57,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,0,0,1,1,0,0,0, ,4, , , ,2,0,2,3, ,0,0,0, ,1,0,1,2,11
423925,30,2/4/17,3,3,11,4, , , , , , , , , , , ,1,1,1,1,0,1,1,1,0,0,1,0, ,8, , , ,3,2,2,2, ,0,0,0, ,1,1,1,4,11
423926,137,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,0,0, ,2, , , ,1,1,0,1, ,0,0,0, ,1,1,0,2,11
424510,170,2/4/17,3,3,8,12,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,2,0,0, , , ,2,5,1,0,0,2,0,0,0, ,0
426513,169,2/4/17,3,3,11,10, , , , , , , , , , , ,0,1,1,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,3, ,0,0,0, ,1,0,0,1,11
427838,576,2/7/17,3,3,7,12,0,1,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , ,4, ,1,1,2, , , ,1,3,1,1,1,3,0,0,0, ,0
427966,629,2/13/17,3,3,11,9, , , , , , , , , , , ,1,0,0,1,0,1,0,0,0,0,0,0, ,3, , , ,1,2,0,2, ,0,0,0, ,1,1,0,2,11
428660,768,2/14/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,3, ,1,0,0,1,0,0,0, ,0
429747,417,2/5/17,3,3,11,9, , , , , , , , , , , ,0,1,0,0,0,0,1,1,0,0,0,0, ,3, , , ,1,0,2,2, ,0,0,0, ,1,0,1,2,11
430475,213,2/4/17,3,3,11,8, , , , , , , , , , , ,0,1,1,0,0,0,1,0,1,0,0,0, ,4, , , ,2,0,2,3, ,0,0,0, ,1,0,1,2,11
430645,617,2/13/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,0,0,1,1,1,0,0,0, ,5, , , ,1,1,3,2, ,0,0,0, ,1,1,1,3,11
431029,725,2/13/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,0,1,0,1,0,0,0, ,4, , , ,2,0,2,2, ,0,0,0, ,1,0,1,2,11
431860,302,2/4/17,3,3,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , ,3,2,1,1,0,2,0,0,0, ,0
432071,160,2/4/17,3,3,11,10, , , , , , , , , , , ,0,1,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
436716,320,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,1,0, ,2, , , ,1,0,0,3, ,0,0,0, ,1,0,0,2,11
438992,630,2/13/17,3,3,11,9, , , , , , , , , , , ,0,0,0,1,0,0,0,1,0,0,1,0, ,3, , , ,0,1,1,2, ,0,0,0, ,0,1,1,3,11
440411,761,2/14/17,3,3,11,5, , , , , , , , , , , ,0,1,0,0,1,0,1,1,0,1,1,1, ,7, , , ,1,1,3,3, ,0,0,0, ,1,1,1,5,11
441384,100,2/4/17,3,3,11,9, , , , , , , , , , , ,1,0,1,0,0,0,1,0,0,0,0,0, ,3, , , ,2,0,1,2, ,0,0,0, ,1,0,1,2,11
441774,460,2/5/17,3,3,11,7, , , , , , , , , , , ,1,1,0,1,0,1,1,0,0,0,0,0, ,5, , , ,2,2,1,3, ,0,0,0, ,1,1,1,3,11
444401,369,2/4/17,3,3,7,12,1,1,0,0,0,0,0,1,0,1,0, , , , , , , , , , , , ,4, ,2,0,1, , , ,3,4,1,0,1,3,0,0,0, ,0
444716,219,2/4/17,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , ,2,5,1,1,1,5,0,0,0, ,0
451069,61,2/4/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,0,1,0,0,0,0,1,0, ,4, , , ,1,2,0,2, ,0,0,0, ,1,1,0,3,11
452899,448,2/5/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
453128,403,2/4/17,3,3,11,9, , , , , , , , , , , ,0,1,1,0,0,1,0,0,0,0,0,0, ,3, , , ,2,1,0,2, ,0,0,0, ,1,1,0,2,11
453765,107,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,1,0,0,1,0,0,0,0,0,0, ,4, , , ,3,1,0,3, ,0,0,0, ,1,1,0,2,11
453820,553,2/7/17,3,3,6,12,1,1,0,0,0,1,1,1,0,0,0, , , , , , , , , , , , ,5, ,2,0,3, , , ,2,3,1,0,1,2,0,0,0, ,0
453871,198,2/4/17,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , ,3,5,1,1,1,5,0,0,0, ,0
455344,708,2/13/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,1,1,0,0,0,0,0, ,4, , , ,2,1,1,1, ,0,0,0, ,1,1,1,3,11
456231,501,2/6/17,3,3,11,10, , , , , , , , , , , ,0,1,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0,3, ,0,0,0, ,1,1,0,2,11
456671,713,2/13/17,3,3,8,12,1,1,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
457937,588,2/9/17,3,3,11,7, , , , , , , , , , , ,1,0,1,1,0,0,1,0,1,0,0,0, ,5, , , ,2,1,2,2, ,0,0,0, ,1,1,1,3,11
460165,209,2/4/17,3,3,11,6, , , , , , , , , , , ,1,1,1,1,0,0,1,0,0,1,0,0, ,6, , , ,3,1,2,2, ,0,0,0, ,1,1,1,3,11
460431,698,2/13/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,0,0,1,1,1,0,0,0, ,5, , , ,1,1,3,3, ,0,0,0, ,1,1,1,3,11
461484,326,2/4/17,3,3,11,7, , , , , , , , , , , ,1,0,0,0,1,1,0,1,0,0,0,1, ,5, , , ,1,2,1,2, ,0,0,0, ,1,1,1,4,11
463393,309,2/4/17,3,3,11,8, , , , , , , , , , , ,0,0,0,0,1,1,0,0,0,0,1,1, ,4, , , ,0,2,0,2, ,0,0,0, ,0,1,0,3,11
464973,404,2/4/17,3,3,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
465120,353,2/4/17,3,3,10,12,0,0,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,1, ,0,0,1, , , ,3,3,0,0,1,1,0,0,0, ,0
465354,598,2/9/17,3,3,11,8, , , , , , , , , , , ,0,0,0,1,0,0,1,1,1,0,0,0, ,4, , , ,0,1,3,3, ,0,0,0, ,0,1,1,2,11
465425,462,2/5/17,3,3,7,12,1,1,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,3,1,0, , , ,3,2,1,1,0,2,0,0,0, ,0
466436,681,2/13/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,0,0, ,4, , , ,1,3,0,1, ,0,0,0, ,1,1,0,2,11
467951,610,2/11/17,3,3,10,12,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , ,1, ,0,0,1, , , ,3,3,0,0,1,1,0,0,0, ,0
469315,575,2/7/17,3,3,5,12,0,0,1,1,1,0,0,1,0,1,1, , , , , , , , , , , , ,6, ,1,2,1, , , ,2,5,1,1,1,5,0,0,0, ,0
469318,707,2/13/17,3,3,11,4, , , , , , , , , , , ,1,1,1,0,0,0,1,1,1,1,0,1, ,8, , , ,3,0,4,1, ,0,0,0, ,1,0,1,3,11
469946,256,2/4/17,3,3,11,10, , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0, ,2, , , ,2,0,0,2, ,0,0,0, ,1,0,0,1,11
471909,679,2/13/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0, ,2, , , ,1,1,0,2, ,0,0,0, ,1,1,0,2,11
471913,237,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0, ,2, , , ,1,0,1,3, ,0,0,0, ,1,0,1,2,11
473282,628,2/13/17,3,3,7,12,0,1,0,0,0,1,0,1,0,1,0, , , , , , , , , , , , ,4, ,1,0,2, , , ,2,4,1,0,1,3,0,0,0, ,0
478277,570,2/7/17,3,3,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4,2, ,0,0,0, ,1,1,1,5,11
478416,26,2/4/17,3,3,6,12,1,1,1,0,0,1,0,0,0,0,1, , , , , , , , , , , , ,5, ,3,0,1, , , ,3,5,1,0,1,3,0,0,0, ,0
478662,468,2/5/17,3,3,4,12,1,1,0,1,1,1,0,0,1,1,0, , , , , , , , , , , , ,7, ,2,2,2, , , ,3,4,1,1,1,4,0,0,0, ,0
479319,230,2/4/17,3,3,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4,2, ,0,0,0, ,1,1,1,5,11
481485,347,2/4/17,3,3,11,5, , , , , , , , , , , ,1,1,1,0,1,1,1,0,0,0,1,0, ,7, , , ,3,2,1,1, ,0,0,0, ,1,1,1,4,11
481673,371,2/4/17,3,3,11,10, , , , , , , , , , , ,0,0,0,0,1,0,0,0,1,0,0,0, ,2, , , ,0,1,1,2, ,0,0,0, ,0,1,1,2,11
482219,788,2/14/17,3,3,8,12,0,0,0,1,1,0,0,0,1,0,0, , , , , , , , , , , , ,3, ,0,2,1, , , ,2,3,0,1,1,2,0,0,0, ,0
482301,50,2/4/17,3,3,11,8, , , , , , , , , , , ,0,0,0,1,1,0,1,0,0,0,1,0, ,4, , , ,0,2,1,1, ,0,0,0, ,0,1,1,3,11
484378,199,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,0,0,0,1,0,0,0,0,1,0, ,4, , , ,2,1,0,2, ,0,0,0, ,1,1,0,3,11
485257,18,2/4/17,3,3,11,8, , , , , , , , , , , ,1,1,1,0,0,0,0,0,1,0,0,0, ,4, , , ,3,0,1,1, ,0,0,0, ,1,0,1,2,11
485803,249,2/4/17,3,3,7,12,1,0,1,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,1,0, , , ,3,5,1,1,0,3,0,0,0, ,0
485913,464,2/5/17,3,3,11,9, , , , , , , , , , , ,1,0,0,1,0,0,0,1,0,0,0,0, ,3, , , ,1,1,1,3, ,0,0,0, ,1,1,1,3,11
486234,327,2/4/17,3,3,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , ,2,2,1,1,0,2,0,0,0, ,0
486234,331,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
489577,522,2/6/17,3,3,11,9, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1, ,3, , , ,1,0,1,2, ,0,0,0, ,1,0,1,3,11
490142,203,2/4/17,3,3,9,12,1,0,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,2, ,1,0,0,1,0,0,0, ,0
492276,82,2/4/17,3,3,11,11, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0,1, ,0,0,0, ,1,0,0,1,11
493582,516,2/6/17,3,3,11,9, , , , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,1, ,3, , , ,2,0,0,2, ,0,0,0, ,1,0,0,2,11
496677,508,2/6/17,3,3,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4,2, ,0,0,0, ,1,1,1,5,11
497617,668,2/13/17,3,3,11,8, , , , , , , , , , , ,1,1,1,0,0,1,0,0,0,0,0,0, ,4, , , ,3,1,0,1, ,0,0,0, ,1,1,0,2,11
498393,263,2/4/17,3,3,6,12,1,1,1,0,0,0,0,1,0,0,1, , , , , , , , , , , , ,5, ,3,0,1, , , ,1,5,1,0,1,3,0,0,0, ,0
499268,207,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,1,0, ,2, , , ,1,0,0,3, ,0,0,0, ,1,0,0,2,11
500273,86,2/4/17,3,3,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3, ,0,0,0,0,0,0,0,0,0
500531,339,2/4/17,3,3,10,12,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,1, ,0,1,0, , , ,2,2,0,1,0,1,0,0,0, ,0
500916,89,2/4/17,3,3,4,12,1,1,0,0,1,1,0,1,0,1,1, , , , , , , , , , , , ,7, ,2,1,2, , , ,3,5,1,1,1,5,0,0,0, ,0
502027,552,2/6/17,3,3,11,9, , , , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,0, ,3, , , ,2,0,1,3, ,0,0,0, ,1,0,1,2,11
503590,337,2/4/17,3,3,5,12,1,0,1,0,1,1,1,1,0,0,0, , , , , , , , , , , , ,6, ,2,1,3, , , ,3,3,1,1,1,3,0,0,0, ,0
504053,495,2/6/17,3,3,7,12,1,0,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , ,1,5,1,1,1,4,0,0,0, ,0
504517,479,2/5/17,3,3,5,12,1,1,1,0,0,1,0,1,0,0,1, , , , , , , , , , , , ,6, ,3,0,2, , , ,2,5,1,0,1,3,0,0,0, ,0
505038,430,2/6/17,3,3,11,7, , , , , , , , , , , ,1,1,0,1,0,1,0,0,1,0,0,0, ,5, , , ,2,2,1,2, ,0,0,0, ,1,1,1,3,11
506114,121,2/4/17,3,3,5,12,1,0,0,1,1,1,0,0,1,0,1, , , , , , , , , , , , ,6, ,1,2,2, , , ,3,5,1,1,1,4,0,0,0, ,0
506294,49,2/4/17,3,3,11,7, , , , , , , , , , , ,1,1,0,0,0,0,1,1,1,0,0,0, ,5, , , ,2,0,3,3, ,0,0,0, ,1,0,1,2,11
508670,700,2/13/17,3,3,5,12,1,1,1,0,0,1,1,1,0,0,0, , , , , , , , , , , , ,6, ,3,0,3, , , ,2,3,1,0,1,2,0,0,0, ,0
508727,689,2/13/17,3,3,6,12,1,1,0,1,1,1,0,0,0,0,0, , , , , , , , , , , , ,5, ,2,2,1, , , ,2,3,1,1,1,3,0,0,0, ,0
509685,259,2/4/17,3,3,5,12,1,1,0,1,0,1,1,1,0,0,0, , , , , , , , , , , , ,6, ,2,1,3, , , ,3,3,1,1,1,3,0,0,0, ,0
510124,323,2/4/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,1, ,1,0,0,1,0,0,0, ,0
512153,664,2/13/17,3,3,8,12,1,1,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
512290,273,2/4/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,0,1,1,0,1,0,0,0, ,5, , , ,1,2,2,3, ,0,0,0, ,1,1,1,3,11
512653,443,2/5/17,3,3,11,5, , , , , , , , , , , ,1,0,0,1,0,1,0,1,1,1,1,0, ,7, , , ,1,2,3,3, ,0,0,0, ,1,1,1,4,11
512740,592,2/9/17,3,3,7,12,1,0,0,1,0,1,0,0,1,0,0, , , , , , , , , , , , ,4, ,1,1,2, , , ,1,3,1,1,1,3,0,0,0, ,0
515212,650,2/13/17,3,3,11,7, , , , , , , , , , , ,1,1,0,1,1,0,1,0,0,0,0,0, ,5, , , ,2,2,1,1, ,0,0,0, ,1,1,1,3,11
515933,740,2/13/17,3,3,11,11, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0,1, ,0,0,0, ,1,0,0,1,11
516294,63,2/4/17,3,3,8,12,0,1,1,0,0,0,0,0,0,1,0, , , , , , , , , , , , ,3, ,2,0,0, , , ,3,4,1,0,0,2,0,0,0, ,0
517175,363,2/4/17,3,3,11,10, , , , , , , , , , , ,0,0,1,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,2, ,0,0,0, ,1,0,1,2,11
518784,410,2/5/17,3,3,9,12,1,0,0,0,0,0,0,1,0,0,0, , , , , , , , , , , , ,2, ,1,0,1, , , ,3,3,1,0,1,2,0,0,0, ,0
518841,686,2/13/17,3,3,11,8, , , , , , , , , , , ,0,1,0,0,1,0,1,0,0,0,1,0, ,4, , , ,1,1,1,2, ,0,0,0, ,1,1,1,4,11
520397,577,2/8/17,3,3,11,9, , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,0,0, ,3, , , ,3,0,0,2, ,0,0,0, ,1,0,0,1,11
521326,66,2/4/17,3,3,11,8, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,1,0,0, ,4, , , ,0,3,1,3, ,0,0,0, ,0,1,1,2,11
522376,769,2/14/17,3,3,11,8, , , , , , , , , , , ,0,1,0,0,0,0,1,1,0,0,1,0, ,4, , , ,1,0,2,2, ,0,0,0, ,1,0,1,3,11
523627,212,2/4/17,3,3,7,12,0,0,1,0,0,1,0,1,0,0,1, , , , , , , , , , , , ,4, ,1,0,2, , , ,2,5,1,0,1,3,0,0,0, ,0
523645,13,2/4/17,3,3,5,12,1,1,1,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,6, ,3,2,0, , , ,2,5,1,1,0,3,0,0,0, ,0
524738,739,2/13/17,3,3,11,8, , , , , , , , , , , ,1,1,0,1,0,0,1,0,0,0,0,0, ,4, , , ,2,1,1,3, ,0,0,0, ,1,1,1,3,11
524979,315,2/4/17,3,3,11,10, , , , , , , , , , , ,0,1,0,0,0,1,0,0,0,0,0,0, ,2, , , ,1,1,0,3, ,0,0,0, ,1,1,0,2,11
525311,158,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0,3, ,0,0,0, ,1,1,0,2,11
525337,785,2/14/17,3,3,11,8, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,0,0, ,4, , , ,1,3,0,3, ,0,0,0, ,1,1,0,2,11
525923,338,2/4/17,3,3,11,9, , , , , , , , , , , ,0,1,1,0,0,1,0,0,0,0,0,0, ,3, , , ,2,1,0,2, ,0,0,0, ,1,1,0,2,11
526025,399,2/4/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,1,0,0,0, ,2, , , ,1,0,1,2, ,0,0,0, ,1,0,1,2,11
526491,773,2/14/17,3,3,6,12,1,1,0,0,1,0,0,0,0,1,1, , , , , , , , , , , , ,5, ,2,1,0, , , ,3,5,1,1,0,4,0,0,0, ,0
527172,83,2/4/17,3,3,7,12,1,1,1,0,0,0,0,1,0,0,0, , , , , , , , , , , , ,4, ,3,0,1, , , ,3,3,1,0,1,2,0,0,0, ,0
527631,669,2/13/17,3,3,8,12,0,1,1,0,0,0,0,0,1,0,0, , , , , , , , , , , , ,3, ,2,0,1, , , ,2,3,1,0,1,2,0,0,0, ,0
527935,749,2/14/17,3,3,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , ,2, ,1,0,0,1,0,0,0, ,0
528251,793,2/15/17,3,3,11,2, , , , , , , , , , , ,1,1,1,1,0,1,1,1,1,1,1,0, ,10, , , ,3,2,4,1, ,0,0,0, ,1,1,1,4,11
531613,269,2/4/17,3,3,11,9, , , , , , , , , , , ,1,1,0,1,0,0,0,0,0,0,0,0, ,3, , , ,2,1,0,2, ,0,0,0, ,1,1,0,2,11
531694,786,2/14/17,3,3,11,10, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0, ,2, , , ,1,0,1,2, ,0,0,0, ,1,0,1,2,11
532786,424,2/5/17,3,3,4,12,1,0,1,0,0,1,1,1,1,0,1, , , , , , , , , , , , ,7, ,2,0,4, , , ,3,5,1,0,1,3,0,0,0, ,0
533422,278,2/4/17,3,3,11,7, , , , , , , , , , , ,1,0,0,1,0,0,1,0,0,0,1,1, ,5, , , ,1,1,1,3, ,0,0,0, ,1,1,1,5,11
533464,142,2/4/17,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , ,2,5,1,1,1,5,0,0,0, ,0
534050,333,2/4/17,3,3,11,8, , , , , , , , , , , ,0,1,0,1,0,1,1,0,0,0,0,0, ,4, , , ,1,2,1,1, ,0,0,0, ,1,1,1,3,11
534428,720,2/13/17,3,3,11,8, , , , , , , , , , , ,1,0,0,0,1,0,1,0,0,1,0,0, ,4, , , ,1,1,2,3, ,0,0,0, ,1,1,1,3,11
535729,723,2/13/17,3,3,8,12,1,0,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,0,1, , , ,2,3,1,0,1,2,0,0,0, ,0
535985,68,2/4/17,3,3,5,12,0,0,0,1,1,1,1,0,0,1,1, , , , , , , , , , , , ,6, ,0,2,2, , , ,3,5,0,1,1,4,0,0,0, ,0
536461,622,2/13/17,3,3,8,12,0,1,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , ,2,2,1,1,0,2,0,0,0, ,0
539883,503,2/6/17,3,3,11,7, , , , , , , , , , , ,1,0,0,0,0,0,1,1,1,0,1,0, ,5, , , ,1,0,3,2, ,0,0,0, ,1,0,1,3,11
540463,308,2/4/17,3,3,4,12,1,1,1,0,0,1,0,1,1,0,1, , , , , , , , , , , , ,7, ,3,0,3, , , ,1,5,1,0,1,3,0,0,0, ,0
